component_failed,country,days_since_last_service,downtime_hours,equipment_id,equipment_type,event_date,event_id,event_type,failure_mode,maintenance_type,manufacturer,mine_type,model_year,oil_analysis_flag,operating_hours,production_loss_tonnes,repair_cost_usd,severity,table_name,temperature_flag,vibration_flag,was_scheduled
inspection,,56.0,,UNIT-2607,,2022-12-09,EQP-128C36DE,scheduled_maintenance,preventive,preventive,,,,,12126.0,,,routine,failure_events,,,1.0
battery,,155.0,,UNIT-8741,,2024-10-30,EQP-129928C2,breakdown,electrical,corrective,,,,,15314.0,,,critical,failure_events,,,0.0
oil_change,,89.0,,UNIT-2951,,2021-08-27,EQP-12B7D527,scheduled_maintenance,preventive,preventive,,,,,16048.0,,,routine,failure_events,,,1.0
inspection,,22.0,,UNIT-2198,,2023-05-28,EQP-12B9D48B,scheduled_maintenance,preventive,preventive,,,,,31609.0,,,minor,failure_events,,,1.0
inspection,,60.0,,UNIT-9947,,2020-08-03,EQP-12C34054,scheduled_maintenance,preventive,preventive,,,,,16856.0,,,routine,failure_events,,,1.0
filter_replace,,196.0,,UNIT-5527,,2022-06-10,EQP-12C4E93A,inspection,preventive,preventive,,,,,48071.0,,,routine,failure_events,,,1.0
oil_change,,150.0,,UNIT-5119,,2021-01-12,EQP-12C52554,scheduled_maintenance,preventive,preventive,,,,,58915.0,,,routine,failure_events,,,1.0
general_component,,25.0,,UNIT-8564,,2023-12-01,EQP-12E359FB,condition_based,motor,predictive,,,,,53558.0,,,minor,failure_events,,,0.0
filter_replace,,25.0,,UNIT-3176,,2020-05-05,EQP-12E488AE,scheduled_maintenance,preventive,preventive,,,,,55903.0,,,minor,failure_events,,,1.0
filter_replace,,27.0,,UNIT-5640,,2024-03-14,EQP-12FE3EC7,scheduled_maintenance,preventive,preventive,,,,,35557.0,,,minor,failure_events,,,1.0
inspection,,9.0,,UNIT-4668,,2024-01-05,EQP-1311D27F,scheduled_maintenance,preventive,preventive,,,,,11339.0,,,routine,failure_events,,,1.0
inspection,,81.0,,UNIT-9380,,2023-03-15,EQP-1314E1B0,scheduled_maintenance,preventive,preventive,,,,,52256.0,,,minor,failure_events,,,1.0
oil_change,,57.0,,UNIT-9818,,2024-06-09,EQP-13184394,inspection,preventive,preventive,,,,,19359.0,,,minor,failure_events,,,1.0
alternator,,10.0,,UNIT-3952,,2022-10-03,EQP-13188409,breakdown,electrical,corrective,,,,,40193.0,,,major,failure_events,,,0.0
adjustment,,40.0,,UNIT-2714,,2022-05-04,EQP-13238F01,scheduled_maintenance,preventive,preventive,,,,,61230.0,,,routine,failure_events,,,1.0
oil_change,,88.0,,UNIT-3968,,2022-07-25,EQP-132D3619,scheduled_maintenance,preventive,preventive,,,,,64504.0,,,routine,failure_events,,,1.0
filter_replace,,44.0,,UNIT-5274,,2024-03-15,EQP-132F2CA5,inspection,preventive,preventive,,,,,7820.0,,,routine,failure_events,,,1.0
oil_change,,19.0,,UNIT-4374,,2024-05-19,EQP-13394D6C,scheduled_maintenance,preventive,preventive,,,,,48246.0,,,routine,failure_events,,,1.0
front_left,,24.0,,UNIT-8708,,2023-04-19,EQP-1342E656,breakdown,tires,corrective,,,,,12100.0,,,minor,failure_events,,,0.0
pump,,104.0,,UNIT-1268,,2023-01-15,EQP-135404A6,condition_based,hydraulics,predictive,,,,,55023.0,,,routine,failure_events,,,0.0
adjustment,,119.0,,UNIT-3318,,2021-10-29,EQP-13593C2A,scheduled_maintenance,preventive,preventive,,,,,59389.0,,,routine,failure_events,,,1.0
turbo,,62.0,,UNIT-1966,,2024-11-08,EQP-1379F92B,overhaul,engine,major_overhaul,,,,,15805.0,,,major,failure_events,,,1.0
filter,,65.0,,UNIT-5313,,2021-08-12,EQP-1383D495,breakdown,hydraulics,corrective,,,,,11793.0,,,major,failure_events,,,0.0
inspection,,31.0,,UNIT-3694,,2024-09-24,EQP-13921301,inspection,preventive,preventive,,,,,12167.0,,,routine,failure_events,,,1.0
adjustment,,113.0,,UNIT-4327,,2023-04-26,EQP-139E6BFB,inspection,preventive,preventive,,,,,23835.0,,,routine,failure_events,,,1.0
filter_replace,,50.0,,UNIT-6457,,2024-06-16,EQP-13A51E6F,scheduled_maintenance,preventive,preventive,,,,,55221.0,,,routine,failure_events,,,1.0
general_component,,96.0,,UNIT-3394,,2023-07-03,EQP-13A5CCF0,breakdown,roller,corrective,,,,,39865.0,,,major,failure_events,,,0.0
general_component,,134.0,,UNIT-8281,,2022-09-18,EQP-13BD3EFC,breakdown,liner,corrective,,,,,50860.0,,,minor,failure_events,,,0.0
injector,,16.0,,UNIT-8932,,2023-05-04,EQP-13C6510B,breakdown,engine,corrective,,,,,56837.0,,,major,failure_events,,,0.0
filter_replace,,129.0,,UNIT-9656,,2021-08-06,EQP-13CC1014,scheduled_maintenance,preventive,preventive,,,,,53215.0,,,minor,failure_events,,,1.0
inspection,,31.0,,UNIT-7152,,2023-08-21,EQP-13D906E7,scheduled_maintenance,preventive,preventive,,,,,48603.0,,,routine,failure_events,,,1.0
filter_replace,,92.0,,UNIT-2567,,2020-09-09,EQP-13F42C01,scheduled_maintenance,preventive,preventive,,,,,63866.0,,,minor,failure_events,,,1.0
clutch,,12.0,,UNIT-5016,,2023-12-23,EQP-13F62DBF,breakdown,transmission,corrective,,,,,62928.0,,,critical,failure_events,,,0.0
oil_change,,90.0,,UNIT-3663,,2020-06-11,EQP-1411D2CD,scheduled_maintenance,preventive,preventive,,,,,48533.0,,,routine,failure_events,,,1.0
general_component,,73.0,,UNIT-5309,,2020-02-11,EQP-1414F67E,overhaul,pulley,major_overhaul,,,,,3432.0,,,major,failure_events,,,1.0
filter_replace,,33.0,,UNIT-1831,,2023-02-26,EQP-14151EFB,scheduled_maintenance,preventive,preventive,,,,,56212.0,,,routine,failure_events,,,1.0
adjustment,,64.0,,UNIT-1914,,2024-08-21,EQP-142F89D7,scheduled_maintenance,preventive,preventive,,,,,55659.0,,,routine,failure_events,,,1.0
head_gasket,,42.0,,UNIT-5892,,2021-06-24,EQP-14485B4E,overhaul,engine,major_overhaul,,,,,39344.0,,,major,failure_events,,,1.0
rear_right,,3.0,,UNIT-4940,,2020-06-18,EQP-1455B935,condition_based,tires,predictive,,,,,49279.0,,,routine,failure_events,,,0.0
adjustment,,31.0,,UNIT-9881,,2022-05-22,EQP-1459E8F7,scheduled_maintenance,preventive,preventive,,,,,26278.0,,,minor,failure_events,,,1.0
oil_change,,28.0,,UNIT-5071,,2021-05-12,EQP-14819E06,scheduled_maintenance,preventive,preventive,,,,,24101.0,,,routine,failure_events,,,1.0
adjustment,,74.0,,UNIT-7777,,2023-03-22,EQP-148719E5,scheduled_maintenance,preventive,preventive,,,,,59676.0,,,routine,failure_events,,,1.0
filter_replace,,5.0,,UNIT-5952,,2021-02-26,EQP-1490C610,scheduled_maintenance,preventive,preventive,,,,,14389.0,,,minor,failure_events,,,1.0
general_component,,4.0,,UNIT-2287,,2023-02-21,EQP-149DFEBB,condition_based,brakes,predictive,,,,,35028.0,,,minor,failure_events,,,0.0
oil_change,,106.0,,UNIT-5376,,2020-10-03,EQP-149E7C53,inspection,preventive,preventive,,,,,14091.0,,,routine,failure_events,,,1.0
general_component,,17.0,,UNIT-5992,,2020-01-13,EQP-14BBCFC4,breakdown,casing,corrective,,,,,30028.0,,,major,failure_events,,,0.0
oil_change,,14.0,,UNIT-6128,,2023-06-06,EQP-14C041B7,scheduled_maintenance,preventive,preventive,,,,,42595.0,,,minor,failure_events,,,1.0
inspection,,25.0,,UNIT-2053,,2021-08-24,EQP-14C6C35C,scheduled_maintenance,preventive,preventive,,,,,50190.0,,,minor,failure_events,,,1.0
inspection,,51.0,,UNIT-4343,,2020-09-28,EQP-14D202C2,scheduled_maintenance,preventive,preventive,,,,,52542.0,,,minor,failure_events,,,1.0
inspection,,187.0,,UNIT-5406,,2022-06-17,EQP-14D4166E,scheduled_maintenance,preventive,preventive,,,,,36363.0,,,routine,failure_events,,,1.0
valve,,217.0,,UNIT-1496,,2020-01-26,EQP-14E3081F,breakdown,hydraulics,corrective,,,,,63963.0,,,minor,failure_events,,,0.0
adjustment,,12.0,,UNIT-1451,,2021-05-07,EQP-14EF48D1,inspection,preventive,preventive,,,,,47272.0,,,routine,failure_events,,,1.0
general_component,,11.0,,UNIT-4888,,2021-12-01,EQP-14F52980,breakdown,roller,corrective,,,,,35637.0,,,major,failure_events,,,0.0
oil_change,,98.0,,UNIT-4193,,2021-12-11,EQP-15076483,scheduled_maintenance,preventive,preventive,,,,,59907.0,,,minor,failure_events,,,1.0
battery,,5.0,,UNIT-4492,,2020-06-04,EQP-1511657F,overhaul,electrical,major_overhaul,,,,,24506.0,,,major,failure_events,,,1.0
inspection,,67.0,,UNIT-3545,,2020-07-31,EQP-1516F81E,scheduled_maintenance,preventive,preventive,,,,,64092.0,,,minor,failure_events,,,1.0
filter_replace,,19.0,,UNIT-8115,,2021-11-07,EQP-15217B63,scheduled_maintenance,preventive,preventive,,,,,43464.0,,,routine,failure_events,,,1.0
battery,,50.0,,UNIT-6842,,2023-03-15,EQP-152E78A3,breakdown,electrical,corrective,,,,,39639.0,,,critical,failure_events,,,0.0
oil_change,,125.0,,UNIT-8944,,2020-09-16,EQP-1555717B,scheduled_maintenance,preventive,preventive,,,,,12380.0,,,routine,failure_events,,,1.0
general_component,,42.0,,UNIT-7790,,2024-06-04,EQP-1555B030,breakdown,bearing,corrective,,,,,19424.0,,,critical,failure_events,,,0.0
battery,,48.0,,UNIT-5890,,2020-07-18,EQP-155739F1,condition_based,electrical,predictive,,,,,32262.0,,,routine,failure_events,,,0.0
inspection,,106.0,,UNIT-5105,,2021-12-08,EQP-155879A4,scheduled_maintenance,preventive,preventive,,,,,30577.0,,,routine,failure_events,,,1.0
inspection,,80.0,,UNIT-8636,,2024-04-02,EQP-155AC19F,scheduled_maintenance,preventive,preventive,,,,,51205.0,,,minor,failure_events,,,1.0
oil_change,,24.0,,UNIT-7759,,2023-07-16,EQP-1566B9A8,scheduled_maintenance,preventive,preventive,,,,,3211.0,,,routine,failure_events,,,1.0
oil_change,,28.0,,UNIT-9314,,2023-02-15,EQP-156B820C,scheduled_maintenance,preventive,preventive,,,,,28700.0,,,minor,failure_events,,,1.0
oil_change,,242.0,,UNIT-1834,,2024-02-29,EQP-1576B0EB,scheduled_maintenance,preventive,preventive,,,,,50439.0,,,minor,failure_events,,,1.0
cylinder,,41.0,,UNIT-7967,,2022-09-24,EQP-157D7967,condition_based,hydraulics,predictive,,,,,29108.0,,,routine,failure_events,,,0.0
valve,,28.0,,UNIT-3713,,2023-06-30,EQP-158CA995,condition_based,hydraulics,predictive,,,,,13159.0,,,minor,failure_events,,,0.0
hose,,28.0,,UNIT-8192,,2020-10-27,EQP-15C5DCCF,breakdown,hydraulics,corrective,,,,,23374.0,,,major,failure_events,,,0.0
injector,,69.0,,UNIT-5045,,2021-07-13,EQP-15CB10CC,breakdown,engine,corrective,,,,,15196.0,,,minor,failure_events,,,0.0
general_component,,87.0,,UNIT-7372,,2022-11-12,EQP-15DF66CA,breakdown,rotation,corrective,,,,,6876.0,,,minor,failure_events,,,0.0
general_component,,3.0,,UNIT-2587,,2024-05-04,EQP-15E73425,breakdown,undercarriage,corrective,,,,,10735.0,,,major,failure_events,,,0.0
adjustment,,6.0,,UNIT-1813,,2023-02-04,EQP-15F75343,scheduled_maintenance,preventive,preventive,,,,,57535.0,,,routine,failure_events,,,1.0
oil_change,,18.0,,UNIT-1244,,2024-09-06,EQP-15FD96B2,inspection,preventive,preventive,,,,,4855.0,,,routine,failure_events,,,1.0
head_gasket,,74.0,,UNIT-1404,,2022-09-19,EQP-16010B2F,condition_based,engine,predictive,,,,,52626.0,,,minor,failure_events,,,0.0
adjustment,,22.0,,UNIT-2209,,2020-11-08,EQP-160F45E0,scheduled_maintenance,preventive,preventive,,,,,60964.0,,,routine,failure_events,,,1.0
adjustment,,76.0,,UNIT-2604,,2022-12-13,EQP-16202089,inspection,preventive,preventive,,,,,16930.0,,,minor,failure_events,,,1.0
general_component,,2.0,,UNIT-5976,,2021-03-04,EQP-162F9B18,condition_based,liner,predictive,,,,,22129.0,,,routine,failure_events,,,0.0
general_component,,78.0,,UNIT-8956,,2021-10-12,EQP-16334878,overhaul,motor,major_overhaul,,,,,57337.0,,,major,failure_events,,,1.0
general_component,,40.0,,UNIT-8079,,2022-08-31,EQP-164509F5,breakdown,rotation,corrective,,,,,12310.0,,,major,failure_events,,,0.0
inspection,,15.0,,UNIT-7765,,2022-06-15,EQP-16502CB1,scheduled_maintenance,preventive,preventive,,,,,43631.0,,,minor,failure_events,,,1.0
general_component,,1.0,,UNIT-4565,,2022-07-24,EQP-1669F652,condition_based,brakes,predictive,,,,,44341.0,,,minor,failure_events,,,0.0
oil_change,,44.0,,UNIT-6305,,2021-04-10,EQP-166A9EFC,scheduled_maintenance,preventive,preventive,,,,,24500.0,,,minor,failure_events,,,1.0
general_component,,17.0,,UNIT-6175,,2020-09-27,EQP-166FE04C,breakdown,shaft,corrective,,,,,24959.0,,,critical,failure_events,,,0.0
head_gasket,,57.0,,UNIT-9647,,2021-02-11,EQP-16810E10,breakdown,engine,corrective,,,,,51646.0,,,major,failure_events,,,0.0
general_component,,151.0,,UNIT-4691,,2024-09-17,EQP-1681DA79,breakdown,brakes,corrective,,,,,21297.0,,,minor,failure_events,,,0.0
adjustment,,48.0,,UNIT-3623,,2023-10-16,EQP-169038EE,scheduled_maintenance,preventive,preventive,,,,,60306.0,,,routine,failure_events,,,1.0
adjustment,,8.0,,UNIT-1965,,2021-06-02,EQP-16A9BE3E,inspection,preventive,preventive,,,,,63254.0,,,routine,failure_events,,,1.0
oil_change,,40.0,,UNIT-9987,,2023-11-19,EQP-16AA489A,scheduled_maintenance,preventive,preventive,,,,,62798.0,,,routine,failure_events,,,1.0
general_component,,6.0,,UNIT-1005,,2022-12-15,EQP-16DBA518,condition_based,compressor,predictive,,,,,33063.0,,,routine,failure_events,,,0.0
filter_replace,,15.0,,UNIT-6917,,2021-11-27,EQP-16DF1438,scheduled_maintenance,preventive,preventive,,,,,32706.0,,,routine,failure_events,,,1.0
oil_change,,15.0,,UNIT-5450,,2022-08-08,EQP-16E43B5A,scheduled_maintenance,preventive,preventive,,,,,61201.0,,,routine,failure_events,,,1.0
general_component,,73.0,,UNIT-1965,,2024-08-26,EQP-16EB34B6,breakdown,blade,corrective,,,,,1274.0,,,major,failure_events,,,0.0
inspection,,123.0,,UNIT-8221,,2020-07-20,EQP-16F9220C,scheduled_maintenance,preventive,preventive,,,,,39955.0,,,routine,failure_events,,,1.0
general_component,,17.0,,UNIT-7165,,2024-07-10,EQP-16FBCF9D,breakdown,pulley,corrective,,,,,65590.0,,,major,failure_events,,,0.0
adjustment,,79.0,,UNIT-2228,,2024-02-01,EQP-1707FF2A,scheduled_maintenance,preventive,preventive,,,,,23165.0,,,routine,failure_events,,,1.0
oil_change,,42.0,,UNIT-8153,,2020-12-09,EQP-17214F68,scheduled_maintenance,preventive,preventive,,,,,46269.0,,,routine,failure_events,,,1.0
front_right,,48.0,,UNIT-2495,,2023-07-23,EQP-1721F998,breakdown,tires,corrective,,,,,33295.0,,,critical,failure_events,,,0.0
general_component,,62.0,,UNIT-9346,,2021-05-19,EQP-173589BB,breakdown,belt,corrective,,,,,28654.0,,,major,failure_events,,,0.0
head_gasket,,17.0,,UNIT-8122,,2021-07-01,EQP-173A88EF,overhaul,engine,major_overhaul,,,,,56786.0,,,major,failure_events,,,1.0
general_component,,4.0,,UNIT-7427,,2021-06-19,EQP-17594E77,overhaul,drill_string,major_overhaul,,,,,65370.0,,,major,failure_events,,,1.0
adjustment,,57.0,,UNIT-5568,,2021-12-04,EQP-1771416F,scheduled_maintenance,preventive,preventive,,,,,55027.0,,,minor,failure_events,,,1.0
head_gasket,,90.0,,UNIT-1073,,2020-07-01,EQP-177AECDC,breakdown,engine,corrective,,,,,8977.0,,,critical,failure_events,,,0.0
filter,,30.0,,UNIT-8805,,2023-10-28,EQP-1781E09E,breakdown,hydraulics,corrective,,,,,23546.0,,,major,failure_events,,,0.0
filter_replace,,37.0,,UNIT-1013,,2023-06-26,EQP-1793C0D0,scheduled_maintenance,preventive,preventive,,,,,19094.0,,,minor,failure_events,,,1.0
general_component,,136.0,,UNIT-4517,,2020-07-30,EQP-17A799D4,breakdown,motor,corrective,,,,,64124.0,,,critical,failure_events,,,0.0
inspection,,84.0,,UNIT-4625,,2022-06-18,EQP-17AEAC5E,scheduled_maintenance,preventive,preventive,,,,,31164.0,,,routine,failure_events,,,1.0
inspection,,12.0,,UNIT-2759,,2020-08-30,EQP-17B1E3A8,scheduled_maintenance,preventive,preventive,,,,,64533.0,,,routine,failure_events,,,1.0
pump,,84.0,,UNIT-3921,,2024-03-09,EQP-17BC1362,breakdown,hydraulics,corrective,,,,,49375.0,,,major,failure_events,,,0.0
general_component,,1.0,,UNIT-6382,,2024-04-23,EQP-17C66D2C,breakdown,bearing,corrective,,,,,18906.0,,,critical,failure_events,,,0.0
oil_pump,,16.0,,UNIT-6336,,2020-10-15,EQP-17D79EB7,breakdown,engine,corrective,,,,,59650.0,,,critical,failure_events,,,0.0
general_component,,14.0,,UNIT-9583,,2024-11-27,EQP-17D9D0CA,breakdown,liner,corrective,,,,,15717.0,,,minor,failure_events,,,0.0
sensors,,15.0,,UNIT-9860,,2020-09-14,EQP-17D9E2E5,condition_based,electrical,predictive,,,,,4648.0,,,minor,failure_events,,,0.0
oil_change,,49.0,,UNIT-8518,,2024-02-08,EQP-17E4088A,scheduled_maintenance,preventive,preventive,,,,,57293.0,,,routine,failure_events,,,1.0
general_component,,179.0,,UNIT-1890,,2024-11-23,EQP-17F21184,breakdown,brakes,corrective,,,,,35967.0,,,minor,failure_events,,,0.0
front_right,,1.0,,UNIT-4680,,2021-03-29,EQP-1804CA7D,breakdown,tires,corrective,,,,,52488.0,,,minor,failure_events,,,0.0
wiring,,140.0,,UNIT-4763,,2023-12-11,EQP-18086C95,condition_based,electrical,predictive,,,,,56518.0,,,routine,failure_events,,,0.0
cooling_system,,24.0,,UNIT-3792,,2023-12-14,EQP-180D1781,overhaul,engine,major_overhaul,,,,,60744.0,,,major,failure_events,,,1.0
torque_converter,,23.0,,UNIT-4726,,2021-06-17,EQP-180D73C4,breakdown,transmission,corrective,,,,,59370.0,,,minor,failure_events,,,0.0
general_component,,3.0,,UNIT-7825,,2020-04-26,EQP-18166DC7,breakdown,undercarriage,corrective,,,,,44313.0,,,major,failure_events,,,0.0
filter_replace,,129.0,,UNIT-3812,,2023-05-29,EQP-18244D13,scheduled_maintenance,preventive,preventive,,,,,43102.0,,,minor,failure_events,,,1.0
general_component,,29.0,,UNIT-5515,,2021-10-25,EQP-1836573B,condition_based,brakes,predictive,,,,,13356.0,,,routine,failure_events,,,0.0
oil_change,,3.0,,UNIT-2772,,2023-02-07,EQP-1840FB7C,scheduled_maintenance,preventive,preventive,,,,,31507.0,,,routine,failure_events,,,1.0
inspection,,14.0,,UNIT-8036,,2021-04-16,EQP-18599566,scheduled_maintenance,preventive,preventive,,,,,20407.0,,,minor,failure_events,,,1.0
oil_change,,44.0,,UNIT-2181,,2023-11-23,EQP-185BDBD7,scheduled_maintenance,preventive,preventive,,,,,63684.0,,,routine,failure_events,,,1.0
cooling_system,,24.0,,UNIT-1333,,2023-02-28,EQP-185BF17F,condition_based,engine,predictive,,,,,18146.0,,,routine,failure_events,,,0.0
general_component,,17.0,,UNIT-4586,,2020-07-07,EQP-1865B041,breakdown,gearbox,corrective,,,,,5042.0,,,major,failure_events,,,0.0
wiring,,3.0,,UNIT-6046,,2021-07-30,EQP-18690F89,breakdown,electrical,corrective,,,,,27890.0,,,major,failure_events,,,0.0
hose,,91.0,,UNIT-4467,,2022-06-01,EQP-1892D4C7,overhaul,hydraulics,major_overhaul,,,,,60913.0,,,major,failure_events,,,1.0
general_component,,65.0,,UNIT-8910,,2020-05-28,EQP-18976F0B,condition_based,drill_string,predictive,,,,,25371.0,,,routine,failure_events,,,0.0
general_component,,71.0,,UNIT-1551,,2022-10-02,EQP-18A1041B,breakdown,bucket,corrective,,,,,52699.0,,,minor,failure_events,,,0.0
general_component,,36.0,,UNIT-6544,,2022-08-05,EQP-18A135B9,breakdown,blade,corrective,,,,,49361.0,,,critical,failure_events,,,0.0
hose,,62.0,,UNIT-5737,,2023-05-07,EQP-18A2D557,condition_based,hydraulics,predictive,,,,,51492.0,,,routine,failure_events,,,0.0
oil_change,,219.0,,UNIT-1826,,2023-10-22,EQP-18ADA39B,inspection,preventive,preventive,,,,,40457.0,,,routine,failure_events,,,1.0
oil_change,,20.0,,UNIT-7461,,2020-04-09,EQP-18C09EAF,scheduled_maintenance,preventive,preventive,,,,,63422.0,,,minor,failure_events,,,1.0
alternator,,9.0,,UNIT-5635,,2024-10-31,EQP-18CBE3D9,condition_based,electrical,predictive,,,,,44665.0,,,routine,failure_events,,,0.0
adjustment,,3.0,,UNIT-9722,,2022-01-14,EQP-18D2F625,scheduled_maintenance,preventive,preventive,,,,,54043.0,,,minor,failure_events,,,1.0
oil_change,,45.0,,UNIT-5688,,2023-01-16,EQP-18E72D2A,scheduled_maintenance,preventive,preventive,,,,,15555.0,,,routine,failure_events,,,1.0
general_component,,24.0,,UNIT-6345,,2023-03-27,EQP-18EFC407,breakdown,belt,corrective,,,,,43181.0,,,major,failure_events,,,0.0
filter_replace,,3.0,,UNIT-9724,,2021-02-18,EQP-190FABDA,scheduled_maintenance,preventive,preventive,,,,,32076.0,,,routine,failure_events,,,1.0
general_component,,1.0,,UNIT-4435,,2023-10-21,EQP-191C6185,condition_based,gearbox,predictive,,,,,8033.0,,,routine,failure_events,,,0.0
inspection,,104.0,,UNIT-4762,,2021-09-28,EQP-192D94CD,scheduled_maintenance,preventive,preventive,,,,,36061.0,,,routine,failure_events,,,1.0
cylinder,,12.0,,UNIT-8035,,2024-05-13,EQP-19360D18,condition_based,hydraulics,predictive,,,,,54713.0,,,routine,failure_events,,,0.0
adjustment,,63.0,,UNIT-9278,,2020-08-31,EQP-193F24E3,scheduled_maintenance,preventive,preventive,,,,,55272.0,,,minor,failure_events,,,1.0
inspection,,22.0,,UNIT-8243,,2022-01-07,EQP-194A28DB,scheduled_maintenance,preventive,preventive,,,,,24046.0,,,minor,failure_events,,,1.0
filter,,31.0,,UNIT-6493,,2020-10-29,EQP-1951B1C2,condition_based,hydraulics,predictive,,,,,26070.0,,,routine,failure_events,,,0.0
adjustment,,188.0,,UNIT-9423,,2020-07-17,EQP-19899FAA,inspection,preventive,preventive,,,,,51898.0,,,routine,failure_events,,,1.0
inspection,,132.0,,UNIT-2862,,2020-05-22,EQP-19923BEB,inspection,preventive,preventive,,,,,44400.0,,,routine,failure_events,,,1.0
inspection,,59.0,,UNIT-2330,,2021-03-21,EQP-1998DD49,inspection,preventive,preventive,,,,,14619.0,,,routine,failure_events,,,1.0
alternator,,17.0,,UNIT-8185,,2022-03-18,EQP-19C6B686,overhaul,electrical,major_overhaul,,,,,40491.0,,,major,failure_events,,,1.0
torque_converter,,4.0,,UNIT-3606,,2020-09-25,EQP-19DFA82B,condition_based,transmission,predictive,,,,,28766.0,,,routine,failure_events,,,0.0
injector,,86.0,,UNIT-2704,,2022-07-21,EQP-19E19692,breakdown,engine,corrective,,,,,27524.0,,,critical,failure_events,,,0.0
inspection,,84.0,,UNIT-3234,,2024-09-18,EQP-19FDEAC9,scheduled_maintenance,preventive,preventive,,,,,54550.0,,,minor,failure_events,,,1.0
battery,,90.0,,UNIT-5748,,2022-09-13,EQP-1A02D5D7,breakdown,electrical,corrective,,,,,64754.0,,,major,failure_events,,,0.0
head_gasket,,15.0,,UNIT-2333,,2023-01-21,EQP-1A0A3C52,breakdown,engine,corrective,,,,,41145.0,,,minor,failure_events,,,0.0
general_component,,110.0,,UNIT-1289,,2024-01-06,EQP-1A0B077A,breakdown,motor,corrective,,,,,7470.0,,,major,failure_events,,,0.0
general_component,,35.0,,UNIT-3657,,2022-11-19,EQP-1A13D9A9,condition_based,impeller,predictive,,,,,39178.0,,,routine,failure_events,,,0.0
inspection,,139.0,,UNIT-8744,,2020-03-29,EQP-1A1EA3EF,scheduled_maintenance,preventive,preventive,,,,,55132.0,,,routine,failure_events,,,1.0
valve,,70.0,,UNIT-1727,,2024-07-03,EQP-1A28E616,condition_based,hydraulics,predictive,,,,,63624.0,,,minor,failure_events,,,0.0
